t_ms,vm_soma_mV,vm_far_mV
147.38,-76.45082901,-53.94596866
147.39,-76.51511538,-54.62878683
147.4,-76.57625802,-55.32157291
147.41,-76.6343933,-56.02416841
147.42,-76.68965141,-56.73632742
147.43,-76.74215656,-57.45770719
147.44,-76.79202726,-58.1878586
147.45,-76.83937645,-58.92621692
147.46,-76.88431178,-59.67209296
147.47,-76.92693582,-60.42466507
147.48,-76.96734623,-61.18297233
147.49,-77.00563604,-61.94590946
147.5,-77.04189382,-62.7122237
147.51,-77.07620389,-63.48051452
147.52,-77.1086465,-64.24923624
147.53,-77.13929805,-65.01670425
147.54,-77.16823125,-65.78110558
147.55,-77.19551531,-66.54051331
147.56,-77.22121608,-67.29290579
147.57,-77.24539625,-68.0361904
147.58,-77.26811546,-68.76823144
147.59,-77.28943049,-69.48688189
147.6,-77.30939536,-70.19001805
147.61,-77.32806147,-70.8755764
147.62,-77.34547776,-71.54159105
147.63,-77.36169077,-72.1862305
147.64,-77.37674483,-72.80783246
147.65,-77.3906821,-73.40493473
147.66,-77.40354272,-73.97630135
147.67,-77.4153649,-74.52094247
147.68,-77.42618502,-75.03812723
147.69,-77.43603771,-75.52738939
147.7,-77.44495598,-75.98852549
147.71,-77.45297128,-76.42158599
147.72,-77.46011359,-76.82686012
147.73,-77.46641152,-77.20485546
147.74,-77.47189238,-77.55627345
147.75,-77.47658227,-77.88198219
147.76,-77.48050616,-78.18298761
147.77,-77.48368795,-78.46040459
147.78,-77.48615058,-78.71542861
147.79,-77.48791605,-78.94930927
147.8,-77.48900555,-79.16332596
147.81,-77.48943945,-79.35876626
147.82,-77.48923744,-79.5369074
147.83,-77.48841854,-79.69900062
147.84,-77.48700115,-79.84625863
147.85,-77.48500312,-79.97984584
147.86,-77.4824418,-80.10087104
147.87,-77.47933406,-80.21038254
147.88,-77.47569632,-80.3093651
147.89,-77.47154463,-80.39873862
147.9,-77.46689464,-80.4793581
147.91,-77.46176165,-80.55201481
147.92,-77.45616063,-80.61743812
147.93,-77.45010624,-80.67629811
147.94,-77.44361284,-80.72920851
147.95,-77.43669447,-80.77672997
147.96,-77.42936492,-80.81937349
147.97,-77.42163768,-80.85760385
147.98,-77.41352595,-80.89184308
147.99,-77.40504268,-80.92247382
148,-77.39620052,-80.94984256
148.01,-77.38701184,-80.97426271
148.02,-77.37748876,-80.99601748
148.03,-77.36764308,-81.01536266
148.04,-77.35748633,-81.03252907
148.05,-77.34702974,-81.04772495
148.06,-77.33628426,-81.06113807
148.07,-77.32526054,-81.07293771
148.08,-77.31396893,-81.08327647
148.09,-77.30241949,-81.09229188
148.1,-77.29062196,-81.10010791
148.11,-77.2785858,-81.10683628
148.12,-77.26632017,-81.11257773
148.13,-77.2538339,-81.11742308
148.14,-77.24113556,-81.12145423
148.15,-77.2282334,-81.12474506
148.16,-77.21513539,-81.12736225
148.17,-77.20184919,-81.12936597
148.18,-77.18838219,-81.13081054
148.19,-77.17474149,-81.13174506
148.2,-77.16093393,-81.13221388
148.21,-77.14696606,-81.13225707
148.22,-77.13284416,-81.13191092
148.23,-77.11857427,-81.13120821
148.24,-77.10416217,-81.13017865
148.25,-77.08961339,-81.12884912
148.26,-77.07493322,-81.12724401
148.27,-77.06012672,-81.12538538
148.28,-77.04519873,-81.12329327
148.29,-77.03015387,-81.12098585
148.3,-77.01499654,-81.11847961
148.31,-76.99973095,-81.11578954
148.32,-76.98436111,-81.11292924
148.33,-76.96889085,-81.10991108
148.34,-76.9533238,-81.1067463
148.35,-76.93766344,-81.10344516
148.36,-76.92191306,-81.10001695
148.37,-76.90607581,-81.09647016
148.38,-76.89015468,-81.09281252
148.39,-76.87415252,-81.08905107
148.4,-76.85807201,-81.08519223
148.41,-76.84191575,-81.08124186
148.42,-76.82568616,-81.0772053
148.43,-76.80938556,-81.07308742
148.44,-76.79301617,-81.06889268
148.45,-76.77658008,-81.06462515
148.46,-76.76007928,-81.06028855
148.47,-76.74351565,-81.05588626
148.48,-76.72689099,-81.05142141
148.49,-76.71020701,-81.04689682
148.5,-76.69346531,-81.0423151
148.51,-76.67666745,-81.03767863
148.52,-76.65981486,-81.03298957
148.53,-76.64290895,-81.02824993
148.54,-76.62595102,-81.02346153
148.55,-76.60894233,-81.01862603
148.56,-76.59188406,-81.01374496
148.57,-76.57477733,-81.00881973
148.58,-76.55762322,-81.00385162
148.59,-76.54042274,-80.9988418
148.6,-76.52317687,-80.99379134
148.61,-76.50588652,-80.98870123
148.62,-76.48855256,-80.98357237
148.63,-76.47117582,-80.97840559
148.64,-76.4537571,-80.97320164
148.65,-76.43629715,-80.96796121
148.66,-76.41879668,-80.96268493
148.67,-76.40125638,-80.95737338
148.68,-76.38367689,-80.95202708
148.69,-76.36605884,-80.94664652
148.7,-76.34840281,-80.94123214
148.71,-76.33070938,-80.93578433
148.72,-76.31297906,-80.93030346
148.73,-76.29521239,-80.92478986
148.74,-76.27740984,-80.91924383
148.75,-76.25957189,-80.91366564
148.76,-76.24169898,-80.90805553
148.77,-76.22379155,-80.90241374
148.78,-76.20585,-80.89674045
148.79,-76.18787472,-80.89103586
148.8,-76.1698661,-80.88530012
148.81,-76.1518245,-80.87953337
148.82,-76.13375026,-80.87373574
148.83,-76.11564371,-80.86790735
148.84,-76.09750518,-80.86204829
148.85,-76.07933497,-80.85615866
148.86,-76.06113339,-80.85023852
148.87,-76.04290071,-80.84428793
148.88,-76.02463722,-80.83830697
148.89,-76.00634317,-80.83229565
148.9,-75.98801884,-80.82625404
148.91,-75.96966446,-80.82018214
148.92,-75.95128028,-80.81407998
148.93,-75.93286653,-80.80794758
148.94,-75.91442344,-80.80178495
148.95,-75.89595122,-80.79559208
148.96,-75.87745009,-80.78936896
148.97,-75.85892026,-80.7831156
148.98,-75.84036192,-80.77683198
148.99,-75.82177528,-80.77051808
149,-75.80316052,-80.76417388
149.01,-75.78451784,-80.75779934
149.02,-75.7658474,-80.75139446
149.03,-75.7471494,-80.74495919
149.04,-75.728424,-80.73849349
149.05,-75.70967137,-80.73199733
149.06,-75.69089168,-80.72547068
149.07,-75.6720851,-80.71891348
149.08,-75.65325178,-80.7123257
149.09,-75.63439189,-80.70570728
149.1,-75.61550557,-80.69905818
149.11,-75.59659298,-80.69237836
149.12,-75.57765426,-80.68566775
149.13,-75.55868958,-80.6789263
149.14,-75.53969906,-80.67215398
149.15,-75.52068286,-80.6653507
149.16,-75.50164111,-80.65851643
149.17,-75.48257396,-80.65165111
149.18,-75.46348154,-80.64475468
149.19,-75.44436399,-80.63782707
149.2,-75.42522145,-80.63086824
149.21,-75.40605404,-80.62387812
149.22,-75.38686191,-80.61685665
149.23,-75.36764517,-80.60980377
149.24,-75.34840397,-80.60271942
149.25,-75.32913844,-80.59560354
149.26,-75.30984869,-80.58845607
149.27,-75.29053486,-80.58127695
149.28,-75.27119707,-80.57406611
149.29,-75.25183545,-80.5668235
149.3,-75.23245013,-80.55954905
149.31,-75.21304122,-80.5522427
149.32,-75.19360886,-80.54490439
149.33,-75.17415317,-80.53753406
149.34,-75.15467426,-80.53013164
149.35,-75.13517226,-80.52269707
149.36,-75.11564729,-80.5152303
149.37,-75.09609948,-80.50773126
149.38,-75.07652894,-80.50019988
149.39,-75.05693579,-80.49263612
149.4,-75.03732016,-80.48503991
149.41,-75.01768216,-80.47741119
149.42,-74.99802192,-80.4697499
149.43,-74.97833955,-80.46205597
149.44,-74.95863517,-80.45432936
149.45,-74.9389089,-80.44657001
149.46,-74.91916087,-80.43877784
149.47,-74.89939118,-80.43095282
149.48,-74.87959996,-80.42309487
149.49,-74.85978732,-80.41520395
149.5,-74.83995339,-80.40727999
149.51,-74.82009828,-80.39932295
149.52,-74.80022212,-80.39133276
149.53,-74.78032501,-80.38330937
149.54,-74.76040707,-80.37525272
149.55,-74.74046843,-80.36716277
149.56,-74.72050921,-80.35903946
149.57,-74.70052951,-80.35088274
149.58,-74.68052946,-80.34269255
149.59,-74.66050918,-80.33446885
149.6,-74.64046878,-80.32621158
149.61,-74.62040839,-80.31792069
149.62,-74.60032812,-80.30959614
149.63,-74.58022808,-80.30123787
149.64,-74.5601084,-80.29284584
149.65,-74.5399692,-80.28442
149.66,-74.51981059,-80.2759603
149.67,-74.49963269,-80.2674667
149.68,-74.47943562,-80.25893915
149.69,-74.45921949,-80.25037761
149.7,-74.43898444,-80.24178204
149.71,-74.41873057,-80.23315238
149.72,-74.398458,-80.2244886
149.73,-74.37816686,-80.21579066
149.74,-74.35785726,-80.20705852
149.75,-74.33752932,-80.19829213
149.76,-74.31718315,-80.18949146
149.77,-74.29681889,-80.18065646
149.78,-74.27643664,-80.17178711
149.79,-74.25603653,-80.16288336
149.8,-74.23561868,-80.15394517
149.81,-74.2151832,-80.14497252
149.82,-74.19473022,-80.13596536
149.83,-74.17425985,-80.12692367
149.84,-74.15377222,-80.11784741
149.85,-74.13326744,-80.10873655
149.86,-74.11274563,-80.09959105
149.87,-74.09220692,-80.0904109
149.88,-74.07165142,-80.08119605
149.89,-74.05107926,-80.07194647
149.9,-74.03049055,-80.06266215
149.91,-74.00988542,-80.05334306
149.92,-73.98926398,-80.04398916
149.93,-73.96862635,-80.03460044
149.94,-73.94797267,-80.02517686
149.95,-73.92730304,-80.01571841
149.96,-73.90661758,-80.00622506
149.97,-73.88591643,-79.99669679
149.98,-73.86519969,-79.98713358
149.99,-73.8444675,-79.97753542
150,-73.82371996,-79.96790227
150.01,-73.80295721,-79.95823413
150.02,-73.78217936,-79.94853097
150.03,-73.76138654,-79.93879279
150.04,-73.74057886,-79.92901956
150.05,-73.71975645,-79.91921127
150.06,-73.69891943,-79.90936791
150.07,-73.67806792,-79.89948946
150.08,-73.65720204,-79.88957591
150.09,-73.63632191,-79.87962726
150.1,-73.61542766,-79.86964349
150.11,-73.5945194,-79.85962459
150.12,-73.57359726,-79.84957056
150.13,-73.55266136,-79.83948139
150.14,-73.53171183,-79.82935707
150.15,-73.51074877,-79.81919761
150.16,-73.48977233,-79.80900298
150.17,-73.4687826,-79.7987732
150.18,-73.44777973,-79.78850826
150.19,-73.42676383,-79.77820816
150.2,-73.40573502,-79.76787289
150.21,-73.38469343,-79.75750247
150.22,-73.36363917,-79.74709688
150.23,-73.34257237,-79.73665614
150.24,-73.32149315,-79.72618025
150.25,-73.30040164,-79.71566921
150.26,-73.27929794,-79.70512304
150.27,-73.2581822,-79.69454172
150.28,-73.23705452,-79.68392528
150.29,-73.21591503,-79.67327372
150.3,-73.19476386,-79.66258706
150.31,-73.17360111,-79.65186529
150.32,-73.15242693,-79.64110844
150.33,-73.13124142,-79.63031652
150.34,-73.11004471,-79.61948954
150.35,-73.08883692,-79.60862751
150.36,-73.06761818,-79.59773045
150.37,-73.0463886,-79.58679839
150.38,-73.02514831,-79.57583132
150.39,-73.00389742,-79.56482929
150.4,-72.98263606,-79.55379229
150.41,-72.96136436,-79.54272036
150.42,-72.94008243,-79.53161352
150.43,-72.91879039,-79.52047179
150.44,-72.89748837,-79.50929519
150.45,-72.87617648,-79.49808375
150.46,-72.85485485,-79.48683749
150.47,-72.8335236,-79.47555644
150.48,-72.81218286,-79.46424063
150.49,-72.79083273,-79.45289008
150.5,-72.76947334,-79.44150483
150.51,-72.74810482,-79.43008491
150.52,-72.72672728,-79.41863035
150.53,-72.70534085,-79.40714118
150.54,-72.68394564,-79.39561744
150.55,-72.66254177,-79.38405915
150.56,-72.64112937,-79.37246637
150.57,-72.61970856,-79.36083911
150.58,-72.59827945,-79.34917743
150.59,-72.57684217,-79.33748135
150.6,-72.55539684,-79.32575093
150.61,-72.53394357,-79.31398619
150.62,-72.51248248,-79.30218719
150.63,-72.4910137,-79.29035396
150.64,-72.46953735,-79.27848655
150.65,-72.44805354,-79.266585
150.66,-72.42656239,-79.25464936
150.67,-72.40506402,-79.24267968
150.68,-72.38355855,-79.230676
150.69,-72.36204611,-79.21863838
150.7,-72.3405268,-79.20656685
150.71,-72.31900074,-79.19446148
150.72,-72.29746806,-79.18232231
150.73,-72.27592888,-79.1701494
150.74,-72.2543833,-79.1579428
150.75,-72.23283145,-79.14570256
150.76,-72.21127344,-79.13342875
150.77,-72.1897094,-79.12112141
150.78,-72.16813944,-79.10878061
150.79,-72.14656368,-79.09640641
150.8,-72.12498222,-79.08399885
150.81,-72.1033952,-79.07155801
150.82,-72.08180273,-79.05908395
150.83,-72.06020492,-79.04657672
150.84,-72.03860189,-79.03403639
150.85,-72.01699375,-79.02146303
150.86,-71.99538062,-79.0088567
150.87,-71.97376262,-78.99621746
150.88,-71.95213986,-78.98354539
150.89,-71.93051246,-78.97084055
150.9,-71.90888052,-78.95810301
150.91,-71.88724418,-78.94533285
150.92,-71.86560353,-78.93253012
150.93,-71.84395869,-78.91969491
150.94,-71.82230978,-78.90682728
150.95,-71.80065692,-78.89392732
150.96,-71.7790002,-78.88099509
150.97,-71.75733976,-78.86803067
150.98,-71.73567569,-78.85503413
150.99,-71.71400812,-78.84200556
151,-71.69233715,-78.82894504
151.01,-71.6706629,-78.81585263
151.02,-71.64898548,-78.80272843
151.03,-71.627305,-78.78957251
151.04,-71.60562157,-78.77638495
151.05,-71.58393531,-78.76316585
151.06,-71.56224632,-78.74991527
151.07,-71.54055471,-78.73663331
151.08,-71.51886059,-78.72332005
151.09,-71.49716408,-78.70997557
151.1,-71.47546529,-78.69659997
151.11,-71.45376431,-78.68319334
151.12,-71.43206127,-78.66975575
151.13,-71.41035627,-78.65628731
151.14,-71.38864942,-78.6427881
151.15,-71.36694082,-78.62925821
151.16,-71.3452306,-78.61569773
151.17,-71.32351884,-78.60210677
151.18,-71.30180566,-78.5884854
151.19,-71.28009117,-78.57483373
151.2,-71.25837547,-78.56115186
151.21,-71.23665867,-78.54743988
151.22,-71.21494088,-78.53369788
151.23,-71.1932222,-78.51992596
151.24,-71.17150273,-78.50612423
151.25,-71.14978258,-78.49229278
151.26,-71.12806186,-78.47843171
151.27,-71.10634067,-78.46454113
151.28,-71.08461911,-78.45062114
151.29,-71.06289729,-78.43667183
151.3,-71.04117531,-78.42269332
151.31,-71.01945327,-78.4086857
151.32,-70.99773127,-78.39464908
151.33,-70.97600943,-78.38058357
151.34,-70.95428783,-78.36648928
151.35,-70.93256658,-78.35236631
151.36,-70.91084579,-78.33821476
151.37,-70.88912554,-78.32403476
151.38,-70.86740595,-78.3098264
151.39,-70.84568711,-78.2955898
151.4,-70.82396912,-78.28132507
151.41,-70.80225209,-78.26703232
151.42,-70.7805361,-78.25271166
151.43,-70.75882126,-78.23836321
151.44,-70.73710766,-78.22398708
151.45,-70.71539541,-78.20958338
151.46,-70.6936846,-78.19515223
151.47,-70.67197532,-78.18069374
151.48,-70.65026768,-78.16620804
151.49,-70.62856177,-78.15169523
151.5,-70.60685768,-78.13715544
151.51,-70.58515551,-78.12258879
151.52,-70.56345536,-78.10799538
151.53,-70.54175731,-78.09337535
151.54,-70.52006147,-78.07872882
151.55,-70.49836792,-78.06405589
151.56,-70.47667676,-78.04935671
151.57,-70.45498809,-78.03463138
151.58,-70.43330198,-78.01988003
151.59,-70.41161854,-78.00510278
151.6,-70.38993786,-77.99029976
151.61,-70.36826003,-77.9754711
151.62,-70.34658513,-77.96061691
151.63,-70.32491326,-77.94573732
151.64,-70.30324451,-77.93083246
151.65,-70.28157896,-77.91590246
151.66,-70.25991671,-77.90094744
151.67,-70.23825784,-77.88596753
151.68,-70.21660244,-77.87096286
151.69,-70.1949506,-77.85593356
151.7,-70.17330241,-77.84087976
151.71,-70.15165794,-77.82580158
151.72,-70.13001729,-77.81069916
151.73,-70.10838054,-77.79557263
151.74,-70.08674778,-77.78042212
151.75,-70.06511909,-77.76524777
151.76,-70.04349456,-77.75004969
151.77,-70.02187426,-77.73482804
151.78,-70.00025828,-77.71958293
151.79,-69.97864671,-77.70431451
151.8,-69.95703963,-77.68902291
151.81,-69.93543711,-77.67370826
151.82,-69.91383924,-77.6583707
151.83,-69.89224609,-77.64301036
151.84,-69.87065776,-77.62762739
151.85,-69.84907432,-77.61222191
151.86,-69.82749584,-77.59679406
151.87,-69.80592241,-77.58134399
151.88,-69.7843541,-77.56587182
151.89,-69.76279099,-77.55037769
151.9,-69.74123316,-77.53486176
151.91,-69.71968069,-77.51932414
151.92,-69.69813364,-77.50376499
151.93,-69.6765921,-77.48818444
151.94,-69.65505615,-77.47258263
151.95,-69.63352585,-77.4569597
151.96,-69.61200127,-77.44131579
151.97,-69.5904825,-77.42565105
151.98,-69.56896961,-77.40996561
151.99,-69.54746266,-77.39425961
152,-69.52596174,-77.3785332
152.01,-69.5044669,-77.36278652
152.02,-69.48297822,-77.34701972
152.03,-69.46149578,-77.33123292
152.04,-69.44001964,-77.31542628
152.05,-69.41854986,-77.29959995
152.06,-69.39708653,-77.28375405
152.07,-69.3756297,-77.26788875
152.08,-69.35417945,-77.25200417
152.09,-69.33273584,-77.23610047
152.1,-69.31129893,-77.22017779
152.11,-69.2898688,-77.20423627
152.12,-69.26844551,-77.18827606
152.13,-69.24702912,-77.17229731
152.14,-69.22561969,-77.15630015
152.15,-69.2042173,-77.14028474
152.16,-69.182822,-77.12425122
152.17,-69.16143386,-77.10819973
152.18,-69.14005294,-77.09213043
152.19,-69.11867929,-77.07604345
152.2,-69.09731299,-77.05993895
152.21,-69.07595408,-77.04381707
152.22,-69.05460264,-77.02767796
152.23,-69.03325871,-77.01152176
152.24,-69.01192236,-76.99534862
152.25,-68.99059365,-76.97915869
152.26,-68.96927263,-76.96295212
152.27,-68.94795936,-76.94672904
152.28,-68.92665389,-76.93048962
152.29,-68.90535628,-76.91423399
152.3,-68.88406659,-76.8979623
152.31,-68.86278487,-76.88167471
152.32,-68.84151118,-76.86537136
152.33,-68.82024556,-76.84905239
152.34,-68.79898807,-76.83271796
152.35,-68.77773876,-76.81636821
152.36,-68.75649768,-76.80000329
152.37,-68.73526489,-76.78362335
152.38,-68.71404043,-76.76722853
152.39,-68.69282436,-76.75081899
152.4,-68.67161672,-76.73439487
152.41,-68.65041756,-76.71795631
152.42,-68.62922693,-76.70150348
152.43,-68.60804488,-76.68503651
152.44,-68.58687144,-76.66855555
152.45,-68.56570668,-76.65206076
152.46,-68.54455063,-76.63555227
152.47,-68.52340334,-76.61903024
152.48,-68.50226486,-76.60249481
152.49,-68.48113522,-76.58594613
152.5,-68.46001446,-76.56938436
152.51,-68.43890265,-76.55280963
152.52,-68.4177998,-76.53622209
152.53,-68.39670597,-76.5196219
152.54,-68.37562119,-76.50300919
152.55,-68.35454551,-76.48638412
152.56,-68.33347897,-76.46974684
152.57,-68.31242159,-76.45309748
152.58,-68.29137343,-76.43643621
152.59,-68.27033451,-76.41976315
152.6,-68.24930488,-76.40307847
152.61,-68.22828458,-76.3863823
152.62,-68.20727362,-76.36967479
152.63,-68.18627206,-76.3529561
152.64,-68.16527993,-76.33622636
152.65,-68.14429725,-76.31948572
152.66,-68.12332406,-76.30273433
152.67,-68.1023604,-76.28597233
152.68,-68.0814063,-76.26919987
152.69,-68.06046178,-76.25241709
152.7,-68.03952688,-76.23562415
152.71,-68.01860163,-76.21882117
152.72,-67.99768605,-76.20200831
152.73,-67.97678018,-76.18518571
152.74,-67.95588404,-76.16835352
152.75,-67.93499766,-76.15151188
152.76,-67.91412107,-76.13466093
152.77,-67.89325429,-76.11780082
152.78,-67.87239735,-76.10093169
152.79,-67.85155027,-76.08405368
152.8,-67.83071307,-76.06716693
152.81,-67.80988579,-76.0502716
152.82,-67.78906844,-76.03336781
152.83,-67.76826104,-76.01645572
152.84,-67.74746362,-75.99953546
152.85,-67.72667619,-75.98260717
152.86,-67.70589878,-75.965671
152.87,-67.68513141,-75.94872709
152.88,-67.66437409,-75.93177557
152.89,-67.64362684,-75.91481659
152.9,-67.62288969,-75.89785029
152.91,-67.60216264,-75.88087681
152.92,-67.58144571,-75.86389627
152.93,-67.56073892,-75.84690884
152.94,-67.54004229,-75.82991463
152.95,-67.51935582,-75.8129138
152.96,-67.49867954,-75.79590647
152.97,-67.47801345,-75.77889279
152.98,-67.45735756,-75.76187289
152.99,-67.4367119,-75.74484691
153,-67.41607646,-75.72781499
153.01,-67.39545126,-75.71077725
153.02,-67.3748363,-75.69373385
153.03,-67.35423161,-75.6766849
153.04,-67.33363718,-75.65963056
153.05,-67.31305302,-75.64257094
153.06,-67.29247914,-75.62550619
153.07,-67.27191555,-75.60843643
153.08,-67.25136225,-75.59136181
153.09,-67.23081925,-75.57428245
153.1,-67.21028654,-75.55719849
153.11,-67.18976414,-75.54011005
153.12,-67.16925205,-75.52301727
153.13,-67.14875026,-75.50592029
153.14,-67.12825878,-75.48881922
153.15,-67.10777762,-75.47171421
153.16,-67.08730676,-75.45460537
153.17,-67.06684622,-75.43749284
153.18,-67.04639598,-75.42037675
153.19,-67.02595606,-75.40325723
153.2,-67.00552643,-75.3861344
153.21,-66.98510711,-75.36900839
153.22,-66.96469808,-75.35187933
153.23,-66.94429935,-75.33474734
153.24,-66.9239109,-75.31761255
153.25,-66.90353274,-75.30047509
153.26,-66.88316485,-75.28333507
153.27,-66.86280722,-75.26619263
153.28,-66.84245986,-75.24904788
153.29,-66.82212274,-75.23190095
153.3,-66.80179587,-75.21475197
153.31,-66.78147922,-75.19760105
153.32,-66.7611728,-75.18044832
153.33,-66.74087658,-75.16329389
153.34,-66.72059056,-75.14613789
153.35,-66.70031472,-75.12898044
153.36,-66.68004905,-75.11182166
153.37,-66.65979353,-75.09466166
153.38,-66.63954815,-75.07750057
153.39,-66.6193129,-75.06033849
153.4,-66.59908775,-75.04317556
153.41,-66.5788727,-75.02601188
153.42,-66.55866771,-75.00884758
153.43,-66.53847278,-74.99168276
153.44,-66.51828789,-74.97451754
153.45,-66.49811301,-74.95735204
153.46,-66.47794812,-74.94018637
153.47,-66.45779321,-74.92302064
153.48,-66.43764824,-74.90585497
153.49,-66.4175132,-74.88868947
153.5,-66.39738807,-74.87152424
153.51,-66.37727282,-74.85435941
153.52,-66.35716742,-74.83719507
153.53,-66.33707185,-74.82003134
153.54,-66.31698608,-74.80286833
153.55,-66.29691009,-74.78570615
153.56,-66.27684385,-74.7685449
153.57,-66.25678733,-74.75138469
153.58,-66.23674049,-74.73422563
153.59,-66.21670332,-74.71706782
153.6,-66.19667578,-74.69991136
153.61,-66.17665783,-74.68275638
153.62,-66.15664945,-74.66560295
153.63,-66.1366506,-74.6484512
153.64,-66.11666126,-74.63130122
153.65,-66.09668138,-74.61415311
153.66,-66.07671092,-74.59700698
153.67,-66.05674987,-74.57986292
153.68,-66.03679817,-74.56272104
153.69,-66.01685579,-74.54558144
153.7,-65.99692269,-74.52844421
153.71,-65.97699884,-74.51130945
153.72,-65.95708419,-74.49417725
153.73,-65.9371787,-74.47704773
153.74,-65.91728234,-74.45992096
153.75,-65.89739506,-74.44279705
153.76,-65.87751682,-74.42567609
153.77,-65.85764757,-74.40855818
153.78,-65.83778728,-74.3914434
153.79,-65.81793589,-74.37433186
153.8,-65.79809336,-74.35722364
153.81,-65.77825965,-74.34011883
153.82,-65.7584347,-74.32301752
153.83,-65.73861848,-74.30591981
153.84,-65.71881093,-74.28882578
153.85,-65.699012,-74.27173552
153.86,-65.67922164,-74.25464912
153.87,-65.65943981,-74.23756667
153.88,-65.63966644,-74.22048825
153.89,-65.61990149,-74.20341394
153.9,-65.60014491,-74.18634384
153.91,-65.58039663,-74.16927802
153.92,-65.56065662,-74.15221657
153.93,-65.5409248,-74.13515957
153.94,-65.52120112,-74.11810711
153.95,-65.50148553,-74.10105926
153.96,-65.48177797,-74.08401611
153.97,-65.46207838,-74.06697773
153.98,-65.4423867,-74.04994421
153.99,-65.42270287,-74.03291561
154,-65.40302683,-74.01589203
154.01,-65.38335851,-73.99887354
154.02,-65.36369786,-73.9818602
154.03,-65.34404481,-73.96485211
154.04,-65.3243993,-73.94784933
154.05,-65.30476125,-73.93085193
154.06,-65.28513062,-73.91386
154.07,-65.26550731,-73.89687359
154.08,-65.24589128,-73.87989279
154.09,-65.22628245,-73.86291767
154.1,-65.20668076,-73.84594829
154.11,-65.18708612,-73.82898472
154.12,-65.16749848,-73.81202703
154.13,-65.14791775,-73.7950753
154.14,-65.12834388,-73.77812958
154.15,-65.10877677,-73.76118995
154.16,-65.08921636,-73.74425646
154.17,-65.06966258,-73.72732919
154.18,-65.05011534,-73.7104082
154.19,-65.03057457,-73.69349355
154.2,-65.01104019,-73.6765853
154.21,-64.99151213,-73.65968352
154.22,-64.97199029,-73.64278826
154.23,-64.95247461,-73.62589959
154.24,-64.932965,-73.60901757
154.25,-64.91346138,-73.59214225
154.26,-64.89396366,-73.5752737
154.27,-64.87447177,-73.55841196
154.28,-64.8549856,-73.54155711
154.29,-64.83550509,-73.52470918
154.3,-64.81603014,-73.50786824
154.31,-64.79656066,-73.49103434
154.32,-64.77709657,-73.47420754
154.33,-64.75763777,-73.45738788
154.34,-64.73818418,-73.44057542
154.35,-64.71873569,-73.42377021
154.36,-64.69929223,-73.4069723
154.37,-64.6798537,-73.39018174
154.38,-64.66041999,-73.37339857
154.39,-64.64099102,-73.35662285
154.4,-64.62156669,-73.33985462
154.41,-64.6021469,-73.32309393
154.42,-64.58273156,-73.30634082
154.43,-64.56332055,-73.28959534
154.44,-64.54391379,-73.27285753
154.45,-64.52451117,-73.25612744
154.46,-64.50511259,-73.2394051
154.47,-64.48571794,-73.22269056
154.48,-64.46632712,-73.20598386
154.49,-64.44694002,-73.18928504
154.5,-64.42755654,-73.17259414
154.51,-64.40817657,-73.15591119
154.52,-64.3888,-73.13923624
154.53,-64.36942671,-73.12256931
154.54,-64.35005661,-73.10591046
154.55,-64.33068957,-73.0892597
154.56,-64.31132548,-73.07261708
154.57,-64.29196423,-73.05598262
154.58,-64.27260571,-73.03935637
154.59,-64.25324979,-73.02273835
154.6,-64.23389635,-73.00612859
154.61,-64.21454528,-72.98952713
154.62,-64.19519647,-72.97293399
154.63,-64.17584977,-72.9563492
154.64,-64.15650509,-72.93977279
154.65,-64.13716228,-72.92320479
154.66,-64.11782123,-72.90664522
154.67,-64.09848181,-72.89009411
154.68,-64.07914388,-72.87355148
154.69,-64.05980734,-72.85701735
154.7,-64.04047203,-72.84049175
154.71,-64.02113784,-72.82397471
154.72,-64.00180463,-72.80746623
154.73,-63.98247226,-72.79096635
154.74,-63.9631406,-72.77447507
154.75,-63.94380952,-72.75799243
154.76,-63.92447888,-72.74151844
154.77,-63.90514853,-72.72505311
154.78,-63.88581834,-72.70859646
154.79,-63.86648817,-72.6921485
154.8,-63.84715788,-72.67570926
154.81,-63.82782731,-72.65927874
154.82,-63.80849632,-72.64285696
154.83,-63.78916477,-72.62644393
154.84,-63.76983251,-72.61003966
154.85,-63.75049939,-72.59364416
154.86,-63.73116526,-72.57725744
154.87,-63.71182996,-72.56087951
154.88,-63.69249333,-72.54451037
154.89,-63.67315524,-72.52815004
154.9,-63.6538155,-72.51179851
154.91,-63.63447398,-72.49545581
154.92,-63.6151305,-72.47912192
154.93,-63.59578491,-72.46279685
154.94,-63.57643704,-72.44648061
154.95,-63.55708673,-72.43017319
154.96,-63.53773381,-72.4138746
154.97,-63.51837811,-72.39758484
154.98,-63.49901946,-72.38130391
154.99,-63.47965769,-72.3650318
155,-63.46029263,-72.34876852
155.01,-63.4409241,-72.33251405
155.02,-63.42155193,-72.3162684
155.03,-63.40217593,-72.30003156
155.04,-63.38279593,-72.28380352
155.05,-63.36341175,-72.26758428
155.06,-63.34402319,-72.25137383
155.07,-63.32463009,-72.23517216
155.08,-63.30523224,-72.21897926
155.09,-63.28582946,-72.20279513
155.1,-63.26642156,-72.18661974
155.11,-63.24700835,-72.17045308
155.12,-63.22758963,-72.15429515
155.13,-63.2081652,-72.13814593
155.14,-63.18873487,-72.12200541
155.15,-63.16929843,-72.10587356
