t_ms,vm_soma_mV,vm_far_mV
161.73,-76.78740298,-58.1187149
161.74,-76.83498599,-58.85632492
161.75,-76.88014146,-59.60152416
161.76,-76.92298578,-60.35350352
161.77,-76.9635958,-61.1113154
161.78,-77.00208127,-61.87386528
161.79,-77.0385213,-62.63991944
161.8,-77.07300725,-63.40808899
161.81,-77.10562779,-64.1768412
161.82,-77.13644628,-64.94450624
161.83,-77.16553924,-65.70927432
161.84,-77.19297779,-66.46923905
161.85,-77.21882279,-67.22237801
161.86,-77.24314891,-67.96660688
161.87,-77.26600631,-68.69980427
161.88,-77.28745622,-69.41980682
161.89,-77.30754511,-70.12449635
161.9,-77.32633181,-70.81179387
161.91,-77.34386242,-71.47972502
161.92,-77.36018105,-72.1264523
161.93,-77.37534345,-72.75029797
161.94,-77.38938627,-73.34976789
161.95,-77.40234898,-73.92360482
161.96,-77.41427059,-74.47079192
161.97,-77.42518881,-74.99058145
161.98,-77.43512799,-75.48248487
161.99,-77.44413874,-75.94627523
162,-77.45223189,-76.38197684
162.01,-77.45945956,-76.78984555
162.02,-77.46584144,-77.17038011
162.03,-77.47139265,-77.52427217
162.04,-77.47615041,-77.85236617
162.05,-77.48014689,-78.15565649
162.06,-77.48339739,-78.43524463
162.07,-77.48593116,-78.69232588
162.08,-77.48776264,-78.92814513
162.09,-77.48891316,-79.14397518
162.1,-77.48941119,-79.3411147
162.11,-77.48926483,-79.52082807
162.12,-77.48850974,-79.68437907
162.13,-77.4871513,-79.83298442
162.14,-77.48520651,-79.96781272
162.15,-77.48269671,-80.08997343
162.16,-77.47964332,-80.20052854
162.17,-77.47605987,-80.30046633
162.18,-77.47195504,-80.39070766
162.19,-77.46735092,-80.47211609
162.2,-77.46226223,-80.54549166
162.21,-77.45670481,-80.61156521
162.22,-77.45069583,-80.67101228
162.23,-77.44424019,-80.72445357
162.24,-77.43735713,-80.77246152
162.25,-77.43006455,-80.81554588
162.26,-77.42237274,-80.85417347
162.27,-77.41429829,-80.88877568
162.28,-77.40584982,-80.91973619
162.29,-77.39704071,-80.94739661
162.3,-77.38788658,-80.97208222
162.31,-77.37839529,-80.99407916
162.32,-77.36857915,-81.01364098
162.33,-77.35845557,-81.03099932
162.34,-77.34802313,-81.04637302
162.35,-77.33730322,-81.05994727
162.36,-77.32630449,-81.07189277
162.37,-77.31503911,-81.08236125
162.38,-77.30351126,-81.09149672
162.39,-77.29174693,-81.09941881
162.4,-77.2797386,-81.10624796
162.41,-77.2674952,-81.11207398
162.42,-77.25503288,-81.11699811
162.43,-77.24235588,-81.12110094
162.44,-77.22947333,-81.12445823
162.45,-77.21639151,-81.12713718
162.46,-77.20312575,-81.12919733
162.47,-77.18967597,-81.13069711
162.48,-77.17605595,-81.13168473
162.49,-77.16226567,-81.13219098
162.5,-77.14830783,-81.13227452
162.51,-77.13420124,-81.13196627
162.52,-77.11994743,-81.13129988
162.53,-77.10554554,-81.13029854
162.54,-77.09101048,-81.12898763
162.55,-77.0763421,-81.12740777
162.56,-77.06155507,-81.12556787
162.57,-77.04664414,-81.12349646
162.58,-77.03161208,-81.121207
162.59,-77.01646214,-81.11872101
162.6,-77.00120916,-81.11604053
162.61,-76.98583873,-81.11319636
162.62,-76.97037223,-81.11019297
162.63,-76.95480796,-81.10704572
162.64,-76.93915576,-81.10375349
162.65,-76.923412,-81.10034142
162.66,-76.90758129,-81.09680785
162.67,-76.89166796,-81.09315866
162.68,-76.8756722,-81.08940558
162.69,-76.85959628,-81.08555503
162.7,-76.84344611,-81.08161755
162.71,-76.82722103,-81.07758596
162.72,-76.8109299,-81.07347626
162.73,-76.79456371,-81.06929205
162.74,-76.77813209,-81.0650287
162.75,-76.76163414,-81.06069614
162.76,-76.74507624,-81.05629905
162.77,-76.72845882,-81.05183907
162.78,-76.71178128,-81.04732634
162.79,-76.69504501,-81.04275073
162.8,-76.67825702,-81.03812041
162.81,-76.66140479,-81.03342997
162.82,-76.64450099,-81.02869839
162.83,-76.62755366,-81.02392354
162.84,-76.61055143,-81.01909579
162.85,-76.59350073,-81.01421547
162.86,-76.57639676,-81.00929355
162.87,-76.55925215,-81.00432689
162.88,-76.54206226,-80.99932596
162.89,-76.5248209,-80.99428356
162.9,-76.50753739,-80.98919819
162.91,-76.49020348,-80.98407278
162.92,-76.47282679,-80.978902
162.93,-76.45541368,-80.97370607
162.94,-76.43796318,-80.96847362
162.95,-76.42047087,-80.96320155
162.96,-76.40293495,-80.95789702
162.97,-76.38535704,-80.95255515
162.98,-76.36774468,-80.9471789
162.99,-76.35009046,-80.94176329
163,-76.33239991,-80.93631886
163.01,-76.31467316,-80.93083649
163.02,-76.29690483,-80.92532605
163.03,-76.27910305,-80.91978226
163.04,-76.2612725,-80.91420937
163.05,-76.24340635,-80.90860297
163.06,-76.2254996,-80.90296251
163.07,-76.20755891,-80.8972936
163.08,-76.18957708,-80.8915942
163.09,-76.17156861,-80.88586635
163.1,-76.15353239,-80.88010247
163.11,-76.13545577,-80.87430981
163.12,-76.11735787,-80.86849002
163.13,-76.09921908,-80.86263665
163.14,-76.08104797,-80.85674493
163.15,-76.0628506,-80.85082643
163.16,-76.04461817,-80.84487623
163.17,-76.02636002,-80.83890132
163.18,-76.00806924,-80.8328912
163.19,-75.98973868,-80.8268541
163.2,-75.97138956,-80.82078722
163.21,-75.95300818,-80.81468504
163.22,-75.93459917,-80.80855262
163.23,-75.91615866,-80.80239091
163.24,-75.89768493,-80.79620238
163.25,-75.87919357,-80.78998687
163.26,-75.86066173,-80.78372702
163.27,-75.84210413,-80.77744668
163.28,-75.8235155,-80.77113666
163.29,-75.80490228,-80.7647936
163.3,-75.78626251,-80.75842318
163.31,-75.76759261,-80.75202433
163.32,-75.74889821,-80.74559326
163.33,-75.73017819,-80.7391268
163.34,-75.71142688,-80.7326392
163.35,-75.69265771,-80.7261124
163.36,-75.67385715,-80.7195554
163.37,-75.65502667,-80.71296366
163.38,-75.63617013,-80.70635114
163.39,-75.61728523,-80.69970319
163.4,-75.59836822,-80.69302882
163.41,-75.57943415,-80.68631773
163.42,-75.56047018,-80.67957971
163.43,-75.54148124,-80.6728113
163.44,-75.52246965,-80.66600912
163.45,-75.50342711,-80.65917689
163.46,-75.4843612,-80.65231036
163.47,-75.46526578,-80.64541865
163.48,-75.44615986,-80.63849459
163.49,-75.42701791,-80.63154076
163.5,-75.40785191,-80.62454992
163.51,-75.38866457,-80.61752825
163.52,-75.36944647,-80.6104745
163.53,-75.35021271,-80.60339401
163.54,-75.33094992,-80.59627857
163.55,-75.31166337,-80.58912887
163.56,-75.2923487,-80.58195379
163.57,-75.27301111,-80.57474934
163.58,-75.25365741,-80.56751191
163.59,-75.23427509,-80.56023972
163.6,-75.21486309,-80.55293195
163.61,-75.19543051,-80.54559899
163.62,-75.175982,-80.53823088
163.63,-75.15650438,-80.53083261
163.64,-75.13700629,-80.52339555
163.65,-75.11747909,-80.51592985
163.66,-75.09793029,-80.50843325
163.67,-75.07836559,-80.50090594
163.68,-75.05878039,-80.49334959
163.69,-75.03915936,-80.48576148
163.7,-75.01951695,-80.47813649
163.71,-74.99986066,-80.47048168
163.72,-74.98018421,-80.46278964
163.73,-74.96048542,-80.45507116
163.74,-74.94076019,-80.44731842
163.75,-74.92101855,-80.43952644
163.76,-74.90125041,-80.43169888
163.77,-74.88146154,-80.42384966
163.78,-74.86165235,-80.41595789
163.79,-74.8418215,-80.40803465
163.8,-74.82196428,-80.40007691
163.81,-74.80208666,-80.39209075
163.82,-74.78218974,-80.38407033
163.83,-74.76227816,-80.37601492
163.84,-74.74234009,-80.36793172
163.85,-74.72238146,-80.3598106
163.86,-74.70240333,-80.35165503
163.87,-74.68240389,-80.34347063
163.88,-74.66238473,-80.33524722
163.89,-74.64234595,-80.32699184
163.9,-74.62228912,-80.31870413
163.91,-74.60221121,-80.31038568
163.92,-74.58211395,-80.30203101
163.93,-74.56199657,-80.29364095
163.94,-74.54186018,-80.28521184
163.95,-74.52170434,-80.27675443
163.96,-74.50152874,-80.26826613
163.97,-74.48133447,-80.25973795
163.98,-74.46111497,-80.25118311
163.99,-74.44088187,-80.24259047
164,-74.42062472,-80.23396243
164.01,-74.40035537,-80.22530614
164.02,-74.38007345,-80.21661013
164.03,-74.35975855,-80.20788105
164.04,-74.33943225,-80.19912069
164.05,-74.31908495,-80.19031819
164.06,-74.29872162,-80.18148426
164.07,-74.2783458,-80.17261943
164.08,-74.25794446,-80.16372296
164.09,-74.23753338,-80.15478813
164.1,-74.21710159,-80.1458191
164.11,-74.19664543,-80.13682015
164.12,-74.17617175,-80.12778112
164.13,-74.15568742,-80.11870419
164.14,-74.13518269,-80.10959609
164.15,-74.1146673,-80.10045039
164.16,-74.09412828,-80.09127446
164.17,-74.0735783,-80.08206434
164.18,-74.05300342,-80.07282145
164.19,-74.03241689,-80.06354326
164.2,-74.01181425,-80.05423144
164.21,-73.99119952,-80.04487807
164.22,-73.9705675,-80.0354888
164.23,-73.94991744,-80.02607041
164.24,-73.92924424,-80.01661157
164.25,-73.90856082,-80.00713007
164.26,-73.88785918,-79.99760414
164.27,-73.86714727,-79.98804541
164.28,-73.84641765,-79.97844842
164.29,-73.8256653,-79.96882125
164.3,-73.80490172,-79.95915555
164.31,-73.78412306,-79.94945235
164.32,-73.76333411,-79.93972317
164.33,-73.74252643,-79.92995853
164.34,-73.72170128,-79.92014954
164.35,-73.70086151,-79.9103036
164.36,-73.68001112,-79.90042677
164.37,-73.65915209,-79.89051689
164.38,-73.63826854,-79.88057197
164.39,-73.61737658,-79.87058738
164.4,-73.59647345,-79.8605762
164.41,-73.57554759,-79.85052648
164.42,-73.55461235,-79.84043816
164.43,-73.5336611,-79.83031692
164.44,-73.51270626,-79.82016301
164.45,-73.49172887,-79.80996899
164.46,-73.47074213,-79.7997422
164.47,-73.44974078,-79.7894775
164.48,-73.42872142,-79.77918269
164.49,-73.40769411,-79.76885172
164.5,-73.38665794,-79.75848423
164.51,-73.36560586,-79.74808216
164.52,-73.34454368,-79.73764026
164.53,-73.32345953,-79.72717103
164.54,-73.30236746,-79.71667339
164.55,-73.2812658,-79.70613231
164.56,-73.26014936,-79.69555406
164.57,-73.23902459,-79.68494342
164.58,-73.2178838,-79.6742982
164.59,-73.19673322,-79.66361501
164.6,-73.17556846,-79.65289954
164.61,-73.15440254,-79.64214331
164.62,-73.13321969,-79.63135556
164.63,-73.11202283,-79.62053619
164.64,-73.09081871,-79.60967185
164.65,-73.06960604,-79.59877645
164.66,-73.048378,-79.58785222
164.67,-73.02713451,-79.57688982
164.68,-73.00588284,-79.56588784
164.69,-72.98462308,-79.55485503
164.7,-72.96334322,-79.54378694
164.71,-72.94206076,-79.53268158
164.72,-72.92077022,-79.52153877
164.73,-72.89946691,-79.51036386
164.74,-72.87816133,-79.49915477
164.75,-72.85684054,-79.48791564
164.76,-72.83550623,-79.47663037
164.77,-72.81416446,-79.46532178
164.78,-72.79282075,-79.45397057
164.79,-72.77145605,-79.44259101
164.8,-72.75008641,-79.43117153
164.81,-72.72870675,-79.41971783
164.82,-72.70731989,-79.4082309
164.83,-72.68592577,-79.39671388
164.84,-72.66452559,-79.38516103
164.85,-72.64311668,-79.37357301
164.86,-72.6216942,-79.36194828
164.87,-72.60026509,-79.35029112
164.88,-72.57882848,-79.33860541
164.89,-72.55737891,-79.32687474
164.9,-72.53592888,-79.31511267
164.91,-72.51447138,-79.30331437
164.92,-72.49300009,-79.29149042
164.93,-72.47152918,-79.2796337
164.94,-72.45004327,-79.26773554
164.95,-72.42855286,-79.25580168
164.96,-72.40705346,-79.24384219
164.97,-72.38554878,-79.23183993
164.98,-72.36403016,-79.21980997
164.99,-72.34251289,-79.20773713
165,-72.32098695,-79.19563946
165.01,-72.29945581,-79.18350115
165.02,-72.27791931,-79.17133448
165.03,-72.25637451,-79.15912966
165.04,-72.23481716,-79.14689598
165.05,-72.21326026,-79.1346216
165.06,-72.19169715,-79.12231557
165.07,-72.17012794,-79.10997874
165.08,-72.14855319,-79.09760688
165.09,-72.1269716,-79.08520279
165.1,-72.10538318,-79.07276532
165.11,-72.08378901,-79.06030063
165.12,-72.06218213,-79.04779376
165.13,-72.04057656,-79.03525325
165.14,-72.01897148,-79.02268748
165.15,-71.99736053,-79.01008409
165.16,-71.97574349,-78.99744302
165.17,-71.95411938,-78.98477208
165.18,-71.93248431,-78.97207036
165.19,-71.91085741,-78.95933954
165.2,-71.88921619,-78.94657409
165.21,-71.8675782,-78.93377633
165.22,-71.84593247,-78.92094079
165.23,-71.82428277,-78.90807006
165.24,-71.802627,-78.89517725
165.25,-71.78096642,-78.88224111
165.26,-71.759306,-78.86927741
165.27,-71.73764848,-78.85627924
165.28,-71.71598439,-78.84325825
165.29,-71.69430888,-78.83020268
165.3,-71.67263398,-78.81711045
165.31,-71.65096155,-78.80398248
165.32,-71.62927625,-78.79082918
165.33,-71.60759354,-78.77764804
165.34,-71.58591178,-78.76443574
165.35,-71.56422554,-78.75119156
165.36,-71.54253379,-78.73790808
165.37,-71.52083648,-78.72459756
165.38,-71.49914246,-78.71125808
165.39,-71.47744203,-78.69788722
165.4,-71.455744,-78.68448792
165.41,-71.43404142,-78.6710532
165.42,-71.4123409,-78.65758977
165.43,-71.39063391,-78.6440967
165.44,-71.36892375,-78.63056462
165.45,-71.34721505,-78.61701008
165.46,-71.32550206,-78.60341648
165.47,-71.30379132,-78.58979591
165.48,-71.28208273,-78.57614921
165.49,-71.26036152,-78.56246859
165.5,-71.23864327,-78.54876007
165.51,-71.21692703,-78.53502124
165.52,-71.19520645,-78.52125088
165.53,-71.17348903,-78.50745609
165.54,-71.15176559,-78.49362364
165.55,-71.1300459,-78.47976768
165.56,-71.10832108,-78.46588099
165.57,-71.08659993,-78.45195944
165.58,-71.06487322,-78.43801401
165.59,-71.04314949,-78.42403744
165.6,-71.02142858,-78.41003069
165.61,-70.99970883,-78.39599881
165.62,-70.97798611,-78.38193963
165.63,-70.95626633,-78.36784812
165.64,-70.93454145,-78.35372685
165.65,-70.91282018,-78.33957597
165.66,-70.89110217,-78.32539688
165.67,-70.86938632,-78.31119643
165.68,-70.84766716,-78.29696262
165.69,-70.82595012,-78.28269805
165.7,-70.80423633,-78.26841451
165.71,-70.78252459,-78.25410022
165.72,-70.76081676,-78.2397552
165.73,-70.73909797,-78.22538444
165.74,-70.71738289,-78.21098085
165.75,-70.69567014,-78.19655397
165.76,-70.67396114,-78.182098
165.77,-70.65225443,-78.16761645
165.78,-70.63054412,-78.15310352
165.79,-70.60883737,-78.13856668
165.8,-70.58713348,-78.12400829
165.81,-70.56543333,-78.10941849
165.82,-70.54373709,-78.09480062
165.83,-70.52203596,-78.08015304
165.84,-70.50033904,-78.06548598
165.85,-70.47864481,-78.05078701
165.86,-70.45696102,-78.03605992
165.87,-70.43527277,-78.0213162
165.88,-70.4135897,-78.00654048
165.89,-70.39190918,-77.9917467
165.9,-70.37023299,-77.97692058
165.91,-70.34855901,-77.96207043
165.92,-70.32688904,-77.94719708
165.93,-70.30521626,-77.93229566
165.94,-70.28354763,-77.91737326
165.95,-70.26188278,-77.90241994
165.96,-70.24022114,-77.88743986
165.97,-70.21856294,-77.8724288
165.98,-70.19690899,-77.85739918
165.99,-70.17526447,-77.84234668
166,-70.1536243,-77.82726895
166.01,-70.13198114,-77.81216884
166.02,-70.11034183,-77.79704968
166.03,-70.08870591,-77.781902
166.04,-70.06708162,-77.7667307
166.05,-70.04546103,-77.75153476
166.06,-70.02384477,-77.7363152
166.07,-70.00222475,-77.72107824
166.08,-69.98061676,-77.70581134
166.09,-69.95900638,-77.69051696
166.1,-69.93740474,-77.67520511
166.11,-69.91581412,-77.65987391
166.12,-69.8942156,-77.64451754
166.13,-69.87262785,-77.62913412
166.14,-69.85103607,-77.61373196
166.15,-69.82945647,-77.59830549
166.16,-69.80788098,-77.58285292
166.17,-69.78631635,-77.56737971
166.18,-69.7647482,-77.55188308
166.19,-69.74319311,-77.5363748
166.2,-69.72164054,-77.52083416
166.21,-69.70008658,-77.5052792
166.22,-69.6785433,-77.48969781
166.23,-69.65701124,-77.47409849
166.24,-69.63548289,-77.45847593
166.25,-69.61395309,-77.44283488
166.26,-69.59244245,-77.42717087
166.27,-69.57093381,-77.41148589
166.28,-69.549432,-77.395789
166.29,-69.52792617,-77.38006472
166.3,-69.50642596,-77.36431542
166.31,-69.48493627,-77.3485488
166.32,-69.46345196,-77.33275918
166.33,-69.44197849,-77.31695255
166.34,-69.42050968,-77.30112417
166.35,-69.39904559,-77.28527991
166.36,-69.37758618,-77.2694142
166.37,-69.35613261,-77.25353113
166.38,-69.3346957,-77.23762654
166.39,-69.31325772,-77.22170683
166.4,-69.29183111,-77.20576915
166.41,-69.27040857,-77.18981712
166.42,-69.24899205,-77.17383844
166.43,-69.22758017,-77.15784035
166.44,-69.2061863,-77.14183149
166.45,-69.18479002,-77.12579436
166.46,-69.16339998,-77.10974698
166.47,-69.14202134,-77.09367727
166.48,-69.12064688,-77.07758899
166.49,-69.09927855,-77.061486
166.5,-69.07792134,-77.04537322
166.51,-69.05657583,-77.02923434
166.52,-69.0352279,-77.01308233
166.53,-69.01388597,-76.99690911
166.54,-68.99255577,-76.98072444
166.55,-68.97123036,-76.96451948
166.56,-68.94991656,-76.9482965
166.57,-68.928608,-76.9320611
166.58,-68.90730478,-76.91580221
166.59,-68.88601448,-76.89953175
166.6,-68.86472837,-76.88324514
166.61,-68.84345476,-76.86694006
166.62,-68.82218584,-76.85062191
166.63,-68.80092963,-76.83428669
166.64,-68.77967807,-76.81793241
166.65,-68.75843168,-76.80156553
166.66,-68.73719753,-76.78519049
166.67,-68.71596844,-76.76879688
166.68,-68.69475221,-76.75239083
166.69,-68.67354759,-76.73597286
166.7,-68.65234789,-76.71953851
166.71,-68.63115432,-76.70308188
166.72,-68.60997954,-76.68661286
166.73,-68.58880905,-76.67013402
166.74,-68.56763924,-76.6536359
166.75,-68.54648751,-76.63712514
166.76,-68.52534127,-76.62060728
166.77,-68.50420112,-76.60406847
166.78,-68.48306634,-76.58752063
166.79,-68.46195075,-76.57095974
166.8,-68.44083375,-76.55438515
166.81,-68.41972978,-76.53779637
166.82,-68.3986366,-76.52119716
166.83,-68.37755028,-76.50458807
166.84,-68.35646816,-76.4879625
166.85,-68.33539966,-76.47132666
166.86,-68.31434394,-76.45467925
166.87,-68.29329351,-76.43801461
166.88,-68.27225581,-76.4213451
166.89,-68.25122246,-76.40465651
166.9,-68.23020346,-76.38795663
166.91,-68.20919598,-76.37125466
166.92,-68.18819469,-76.35453571
166.93,-68.16719892,-76.33780859
166.94,-68.14622318,-76.32107143
166.95,-68.12524563,-76.30432166
166.96,-68.10428144,-76.2875586
166.97,-68.08332964,-76.27078687
166.98,-68.06238314,-76.25400558
166.99,-68.0414427,-76.23721551
167,-68.02051455,-76.22041697
167.01,-67.99959981,-76.20360309
167.02,-67.97869042,-76.18677627
167.03,-67.95778796,-76.1699455
167.04,-67.93689763,-76.15310546
167.05,-67.91601961,-76.13625305
167.06,-67.895154,-76.11938894
167.07,-67.87429482,-76.10251358
167.08,-67.85344846,-76.08563915
167.09,-67.83261508,-76.06875615
167.1,-67.81178039,-76.05185833
167.11,-67.79096017,-76.03495498
167.12,-67.77015097,-76.01804316
167.13,-67.74935574,-76.00112259
167.14,-67.72856586,-75.98419608
167.15,-67.70778934,-75.96726055
167.16,-67.68701857,-75.95032069
167.17,-67.6662617,-75.93337051
167.18,-67.64550975,-75.91640956
167.19,-67.62477715,-75.89944617
167.2,-67.60405175,-75.88247126
167.21,-67.58333253,-75.86549239
167.22,-67.56262599,-75.84850623
167.23,-67.54192552,-75.83151321
167.24,-67.52123884,-75.81451712
167.25,-67.50055754,-75.7975097
167.26,-67.47989035,-75.7804995
167.27,-67.45923512,-75.7634765
167.28,-67.43858608,-75.74645357
167.29,-67.41795026,-75.72942497
167.3,-67.39732132,-75.71238827
167.31,-67.37670494,-75.69534693
167.32,-67.35609442,-75.67829672
167.33,-67.33549683,-75.66124394
167.34,-67.31490672,-75.64418263
167.35,-67.29433662,-75.62711815
167.36,-67.27377932,-75.61004772
167.37,-67.25322088,-75.59297314
167.38,-67.23267538,-75.57589443
167.39,-67.21214407,-75.55881269
167.4,-67.19161945,-75.54171761
167.41,-67.17111448,-75.52462806
167.42,-67.15060919,-75.50753597
167.43,-67.13010988,-75.4904337
167.44,-67.10963092,-75.47332741
167.45,-67.08915841,-75.45622282
167.46,-67.06869911,-75.43911
167.47,-67.0482466,-75.42199441
167.48,-67.02780601,-75.40487901
167.49,-67.00737981,-75.3877621
167.5,-66.98695912,-75.370639
167.51,-66.96654632,-75.35350594
167.52,-66.94615233,-75.33636814
167.53,-66.92575921,-75.31922969
167.54,-66.90537875,-75.3020931
167.55,-66.88501114,-75.28495614
167.56,-66.86465094,-75.26781072
167.57,-66.84430411,-75.25066422
167.58,-66.8239702,-75.23351515
167.59,-66.80363559,-75.21636207
167.6,-66.78331621,-75.19920952
167.61,-66.76301502,-75.18206066
167.62,-66.74271488,-75.16490207
167.63,-66.72242781,-75.14774574
167.64,-66.70215374,-75.13059021
167.65,-66.68188634,-75.11343025
167.66,-66.66162646,-75.09627022
167.67,-66.64138661,-75.07911028
167.68,-66.62115218,-75.06195449
167.69,-66.60092563,-75.044788
167.7,-66.58071214,-75.0276219
167.71,-66.56050566,-75.01045361
167.72,-66.54031287,-74.9932891
167.73,-66.52013287,-74.97612418
167.74,-66.49995903,-74.95895453
167.75,-66.47979261,-74.94178929
167.76,-66.45963948,-74.9246225
167.77,-66.43949367,-74.90746149
167.78,-66.41935499,-74.89029432
167.79,-66.39922922,-74.87312846
167.8,-66.37910963,-74.85596617
167.81,-66.35899726,-74.83880675
167.82,-66.33889812,-74.82164501
167.83,-66.31881345,-74.80447832
167.84,-66.29873455,-74.78731895
167.85,-66.27866984,-74.77015804
167.86,-66.25861211,-74.75299444
167.87,-66.23856098,-74.73583569
167.88,-66.21852277,-74.71867716
167.89,-66.1984985,-74.7015191
167.9,-66.17848197,-74.68436557
167.91,-66.15847146,-74.66720983
167.92,-66.13847407,-74.65005754
167.93,-66.11849134,-74.63291287
167.94,-66.09850841,-74.61576898
167.95,-66.07853804,-74.59862151
167.96,-66.05857463,-74.58147733
167.97,-66.03861965,-74.56433313
167.98,-66.01866968,-74.54719139
167.99,-65.99874127,-74.53005564
168,-65.97881324,-74.51292295
168.01,-65.95889171,-74.4957908
168.02,-65.93899091,-74.47866138
168.03,-65.91909618,-74.46153232
168.04,-65.89920896,-74.44440998
168.05,-65.87932849,-74.42729097
168.06,-65.85946109,-74.41016964
168.07,-65.8396016,-74.39304922
168.08,-65.8197483,-74.375934
168.09,-65.79990167,-74.35882487
168.1,-65.78006231,-74.34171971
168.11,-65.7602432,-74.32461879
168.12,-65.74041805,-74.30751876
168.13,-65.72061364,-74.29042177
168.14,-65.7008093,-74.27333535
168.15,-65.68101186,-74.25624795
168.16,-65.6612273,-74.23916255
168.17,-65.64145623,-74.22208796
168.18,-65.62169299,-74.20501442
168.19,-65.60193598,-74.18793709
168.2,-65.58218671,-74.17087103
168.21,-65.56245148,-74.15380947
168.22,-65.54271581,-74.13675685
168.23,-65.52298745,-74.11970078
168.24,-65.50327214,-74.10265652
168.25,-65.48356424,-74.08561267
168.26,-65.46386328,-74.06857706
168.27,-65.44417001,-74.05153895
168.28,-65.42448348,-74.03451191
168.29,-65.40480972,-74.01748997
168.3,-65.38514412,-74.00047292
168.31,-65.36548474,-73.98345877
168.32,-65.34583226,-73.96645039
168.33,-65.32618089,-73.94943931
168.34,-65.30654828,-73.93243771
168.35,-65.28691703,-73.91544311
168.36,-65.26729235,-73.89845698
168.37,-65.24767543,-73.88147907
168.38,-65.22806651,-73.86450397
168.39,-65.20846368,-73.84753834
168.4,-65.1888676,-73.83057336
168.41,-65.16927744,-73.81361203
168.42,-65.14969537,-73.79666248
168.43,-65.1301203,-73.77971469
168.44,-65.11055175,-73.76277608
168.45,-65.09099066,-73.74583385
168.46,-65.07143658,-73.72890287
168.47,-65.05188276,-73.7119843
168.48,-65.03234257,-73.69506563
168.49,-65.01280964,-73.67815777
168.5,-64.99328344,-73.66125574
168.51,-64.97375762,-73.64435826
168.52,-64.95424553,-73.62746819
168.53,-64.93473378,-73.61058092
168.54,-64.91522891,-73.59370622
168.55,-64.89573836,-73.5768433
168.56,-64.87624762,-73.55998095
168.57,-64.85676351,-73.54312884
168.58,-64.8372737,-73.52628276
168.59,-64.81780341,-73.50944172
168.6,-64.798327,-73.49260304
168.61,-64.77886475,-73.47576944
168.62,-64.75940918,-73.45895563
168.63,-64.73995458,-73.44214053
168.64,-64.72050697,-73.42533547
168.65,-64.70105894,-73.40853547
168.66,-64.68161857,-73.39174595
168.67,-64.6621849,-73.37496253
168.68,-64.64275725,-73.35818773
168.69,-64.62333075,-73.34141476
168.7,-64.60391113,-73.32464813
168.71,-64.5844915,-73.30789678
168.72,-64.56507913,-73.29115014
168.73,-64.54566787,-73.27441562
168.74,-64.52626246,-73.25768603
168.75,-64.50686372,-73.24096228
168.76,-64.48747314,-73.22424577
168.77,-64.46808233,-73.20753492
168.78,-64.44869922,-73.19083512
168.79,-64.42931468,-73.17414324
168.8,-64.40993174,-73.15746031
168.81,-64.39056251,-73.14078262
168.82,-64.37118739,-73.12411123
168.83,-64.35181786,-73.10745149
168.84,-64.33244867,-73.09080107
168.85,-64.31308619,-73.07415377
168.86,-64.2937181,-73.05752157
168.87,-64.27435665,-73.04089264
168.88,-64.25500241,-73.02427426
168.89,-64.2356411,-73.00766242
168.9,-64.21628612,-72.99106089
168.91,-64.19693882,-72.97446464
168.92,-64.17759217,-72.95787823
168.93,-64.15825227,-72.94130736
168.94,-64.13891223,-72.92474395
168.95,-64.11957285,-72.90817815
168.96,-64.10022634,-72.89162659
168.97,-64.08088694,-72.87508336
168.98,-64.06155518,-72.85854688
168.99,-64.04221695,-72.84202622
169,-64.02288475,-72.82550595
169.01,-64.00355245,-72.80900066
169.02,-63.98421444,-72.79249988
169.03,-63.96488287,-72.7760042
169.04,-63.94555157,-72.7595201
169.05,-63.92622757,-72.7430417
169.06,-63.90690322,-72.72657815
169.07,-63.88757246,-72.71011943
169.08,-63.86824062,-72.69366761
169.09,-63.84891059,-72.67722949
169.1,-63.82958022,-72.66080265
169.11,-63.8102431,-72.64437724
169.12,-63.79091326,-72.62796671
169.13,-63.77157627,-72.61156005
169.14,-63.75224645,-72.59515997
169.15,-63.73291589,-72.57876883
169.16,-63.71357891,-72.5623918
169.17,-63.69424218,-72.54601854
169.18,-63.67489972,-72.52965788
169.19,-63.65556295,-72.51330514
169.2,-63.63622007,-72.49696182
169.21,-63.61687764,-72.4806308
169.22,-63.59753468,-72.46430759
169.23,-63.57819126,-72.44798851
169.24,-63.55883528,-72.43167214
169.25,-63.53947874,-72.41536706
169.26,-63.52011606,-72.39908067
169.27,-63.50076636,-72.38279881
169.28,-63.48140256,-72.36652777
169.29,-63.46204039,-72.35026565
169.3,-63.44267794,-72.33400282
169.31,-63.42330781,-72.31775673
169.32,-63.40393095,-72.30152098
169.33,-63.3845541,-72.28528688
169.34,-63.36517115,-72.26906684
169.35,-63.34577425,-72.25285654
169.36,-63.32638352,-72.23665592
169.37,-63.30698007,-72.22046178
169.38,-63.28757663,-72.20427603
169.39,-63.26817268,-72.1881006
169.4,-63.24875594,-72.17193744
169.41,-63.2293382,-72.15577065
169.42,-63.20991303,-72.13961738
169.43,-63.19048196,-72.12347475
169.44,-63.17105094,-72.10733815
169.45,-63.15161214,-72.09121132
169.46,-63.13216702,-72.07509384
169.47,-63.1127086,-72.05898277
169.48,-63.09324324,-72.04288355
169.49,-63.07377748,-72.02679538
169.5,-63.05429808,-72.01071356
